train,left,diff,compose->PPMI,selectother,recall,0.080648295,0.173511575,0.038019014,0.155680937
train,left,diff,compose->PPMI,selectother,precision,0.000525488,0.001230754,0.081870131,0.00220363
train,left,diff,compose->PPMI,selectother,cosine,0.007071598,0.016410627,0.057193964,0.032616069
train,right,diff,compose->PPMI,selectother,recall,0.28899327,0.200150277,0.165176217,1.67E-12
train,right,diff,compose->PPMI,selectother,precision,0.002810305,0.004229085,0.346713382,4.15E-52
train,right,diff,compose->PPMI,selectother,cosine,0.023830207,0.025021074,0.298704638,1.68E-38
train,all,nodiff,PPMI->compose,selectother,recall,0.217197705,0.22070557,-0.041558432,0.018723182
train,all,nodiff,PPMI->compose,selectother,precision,0.001625698,0.003456353,0.066376296,0.000171628
train,all,nodiff,PPMI->compose,selectother,cosine,0.014772493,0.021739122,0.057255815,0.001194162
train,left,nodiff,PPMI->compose,selectother,recall,0.112735379,0.199990427,-0.035997019,0.178886807
train,left,nodiff,PPMI->compose,selectother,precision,0.000112939,0.000249805,0.04085105,0.127111811
train,left,nodiff,PPMI->compose,selectother,cosine,0.003288265,0.006136081,0.016291293,0.543062758
train,right,nodiff,PPMI->compose,selectother,recall,0.298034406,0.20118597,0.110153619,2.74E-06
train,right,nodiff,PPMI->compose,selectother,precision,0.002796326,0.004242803,0.368662877,3.50E-59
train,right,nodiff,PPMI->compose,selectother,cosine,0.023659401,0.025062394,0.314787452,8.74E-43
train,all,diff,compose->PPMI,selectother,recall,0.608573401,0.421932349,-0.09392366,1.02E-07
train,all,diff,compose->PPMI,selectother,precision,0.030589219,0.05477666,0.069449021,8.43E-05
train,all,diff,compose->PPMI,selectother,cosine,0.116392606,0.107622371,0.063713506,0.000310431
train,left,diff,compose->PPMI,selectother,recall,0.22328517,0.274956543,-0.199291288,5.69E-14
train,left,diff,compose->PPMI,selectother,precision,0.041796247,0.076892831,0.004214253,0.874994905
train,left,diff,compose->PPMI,selectother,cosine,0.059495777,0.103421898,-0.037622707,0.160039555
train,right,diff,compose->PPMI,selectother,recall,0.906723273,0.231345397,0.181796577,7.19E-15
train,right,diff,compose->PPMI,selectother,precision,0.021916819,0.02397187,0.184928478,2.42E-15
train,right,diff,compose->PPMI,selectother,cosine,0.160421416,0.088458653,0.331024295,2.18E-47
train,all,nodiff,PPMI->compose,selectother,recall,0.602094351,0.401342404,0.003286517,0.852569191
train,all,nodiff,PPMI->compose,selectother,precision,0.076477947,0.146454824,0.134020055,2.68E-14
train,all,nodiff,PPMI->compose,selectother,cosine,0.184285874,0.166660333,0.213811983,2.10E-34
train,left,nodiff,PPMI->compose,selectother,recall,0.263140676,0.292330561,0.040252967,0.132777942
train,left,nodiff,PPMI->compose,selectother,precision,0.142834414,0.200613461,0.212734284,9.48E-16
train,left,nodiff,PPMI->compose,selectother,cosine,0.201218458,0.228989319,0.238157788,1.87E-19
train,right,nodiff,PPMI->compose,selectother,recall,0.864388879,0.248772941,0.21213179,8.42E-20
train,right,nodiff,PPMI->compose,selectother,precision,0.02512893,0.029314803,0.112231731,1.76E-06
train,right,nodiff,PPMI->compose,selectother,cosine,0.171182832,0.091098701,0.24605947,2.76E-26
train,all,nodiff,compose->PPMI,min,recall,0.291849246,0.26223657,-0.072722034,3.83E-05
train,all,nodiff,compose->PPMI,min,precision,0.025025233,0.042239201,0.190037067,2.11E-27
train,all,nodiff,compose->PPMI,min,cosine,0.072522393,0.079828532,0.14174042,7.91E-16
train,left,nodiff,compose->PPMI,min,recall,0.127824599,0.220847989,-0.053794514,0.044475274
train,left,nodiff,compose->PPMI,min,precision,0.002903697,0.00618887,0.02083279,0.436707902
train,left,nodiff,compose->PPMI,min,cosine,0.018424959,0.032876464,0.007643228,0.775396762
train,right,nodiff,compose->PPMI,min,recall,0.41877741,0.217508922,0.093060931,7.54E-05
train,right,nodiff,compose->PPMI,min,precision,0.042143671,0.049632881,0.71062585,1.86E-277
train,right,nodiff,compose->PPMI,min,cosine,0.114384932,0.080314379,0.569447428,1.39E-155
train,all,diff,PPMI->compose,selectother,recall,0.21702432,0.220562652,-0.041927091,0.017698282
train,all,diff,PPMI->compose,selectother,precision,0.001623623,0.003452454,0.066184817,0.00017923
train,all,diff,PPMI->compose,selectother,cosine,0.014745548,0.02167882,0.057093966,0.001233164
train,left,diff,PPMI->compose,selectother,recall,0.112735379,0.199990427,-0.035997019,0.178886807
train,left,diff,PPMI->compose,selectother,precision,0.000112939,0.000249805,0.04085105,0.127111811
train,left,diff,PPMI->compose,selectother,cosine,0.003288265,0.006136081,0.016291293,0.543062758
train,right,diff,PPMI->compose,selectother,recall,0.297726849,0.201031366,0.109318663,3.26E-06
train,right,diff,PPMI->compose,selectother,precision,0.002792645,0.004238184,0.368112552,5.35E-59
train,right,diff,PPMI->compose,selectother,cosine,0.023611605,0.024986553,0.314455907,1.08E-42
train,all,nodiff,compose->PPMI,min,recall,0.925382739,0.257249992,0.009822054,0.578610432
train,all,nodiff,compose->PPMI,min,precision,0.130490173,0.175588969,0.358033202,2.14E-97
train,all,nodiff,compose->PPMI,min,cosine,0.372720522,0.244323308,0.306414076,1.56E-70
train,left,nodiff,compose->PPMI,min,recall,0.848573052,0.357232116,-0.007034834,0.792850499
train,left,nodiff,compose->PPMI,min,precision,0.236181621,0.217801033,0.402973349,1.21E-55
train,left,nodiff,compose->PPMI,min,cosine,0.524029256,0.27951438,0.414854244,3.46E-59
train,right,nodiff,compose->PPMI,min,recall,0.984820834,0.102649487,0.031130945,0.186286489
